service,delta,fps,pixel,timestamp,device_type,cpu,memory,consumption,gpu
CV,93.70064735412598,25,720,2024-06-13 17:31:37.577970,Laptop,89.6,83.94506086929172,25,0
CV,95.14570236206055,25,720,2024-06-13 17:31:37.697086,Laptop,91.2,83.94560144914716,25,0
CV,102.38432884216309,25,720,2024-06-13 17:31:37.813459,Laptop,91.8,83.95197783426018,25,0
CV,98.20365905761719,25,720,2024-06-13 17:31:37.928458,Laptop,89.9,83.95275184632592,25,0
CV,102.33521461486816,25,720,2024-06-13 17:31:38.043501,Laptop,91.9,83.95275184632592,25,0
CV,100.60310363769531,25,720,2024-06-13 17:31:38.171036,Laptop,91.1,83.95275184632592,25,0
CV,103.82461547851562,25,720,2024-06-13 17:31:38.297222,Laptop,91.6,83.95375929060197,25,0
CV,113.13700675964355,25,720,2024-06-13 17:31:38.436325,Laptop,92.7,83.93868448417871,25,0
CV,112.98179626464844,25,720,2024-06-13 17:31:38.565836,Laptop,93.9,83.9260422871049,25,0
CV,112.03169822692871,25,720,2024-06-13 17:31:38.704052,Laptop,90.5,83.92880661591113,25,0
CV,112.73384094238281,25,720,2024-06-13 17:31:38.832469,Laptop,92.2,83.93464242116872,25,0
CV,110.69917678833008,25,720,2024-06-13 17:31:38.964211,Laptop,92.9,83.9610325468388,25,0
CV,166.02277755737305,25,720,2024-06-13 17:31:39.157482,Laptop,99.4,84.00862814592904,25,0
CV,127.51102447509766,25,720,2024-06-13 17:31:39.316477,Laptop,93.6,84.01382508408474,25,0
CV,112.98918724060059,25,720,2024-06-13 17:31:39.443795,Laptop,93.1,84.01528710687559,25,0
CV,104.99072074890137,25,720,2024-06-13 17:31:39.589751,Laptop,93.7,84.03856889837688,25,0
CV,131.65688514709473,25,720,2024-06-13 17:31:39.737779,Laptop,94.9,84.03707001786861,25,0
CV,128.0820369720459,25,720,2024-06-13 17:31:39.899784,Laptop,93.4,84.03784402993436,25,0
CV,98.41179847717285,25,720,2024-06-13 17:31:40.015640,Laptop,90.3,84.0386180420001,25,0
CV,149.98960494995117,25,720,2024-06-13 17:31:40.190446,Laptop,94.0,84.01286678343192,25,0
CV,108.062744140625,25,720,2024-06-13 17:31:40.320861,Laptop,95.1,84.03686115746993,25,0
CV,108.81733894348145,25,720,2024-06-13 17:31:40.455698,Laptop,89.8,84.02001718061068,25,0
CV,113.00182342529297,25,720,2024-06-13 17:31:40.583922,Laptop,93.6,84.02167577789442,25,0
CV,103.72567176818848,25,720,2024-06-13 17:31:40.704102,Laptop,87.5,84.02294122619237,24,0
CV,100.95024108886719,25,720,2024-06-13 17:31:40.828827,Laptop,91.8,84.0237152382581,25,0
CV,98.01030158996582,25,720,2024-06-13 17:31:40.945409,Laptop,87.0,84.02509125970832,24,0
CV,94.41208839416504,25,720,2024-06-13 17:31:41.055748,Laptop,87.7,84.02651642478175,24,0
CV,100.11911392211914,25,720,2024-06-13 17:31:41.169057,Laptop,88.7,84.02789244623196,25,0
CV,111.0990047454834,25,720,2024-06-13 17:31:41.305278,Laptop,93.8,84.02558269594054,25,0
CV,98.73509407043457,25,720,2024-06-13 17:31:41.419076,Laptop,91.1,84.02919475224734,25,0
CV,91.74919128417969,25,720,2024-06-13 17:31:41.526761,Laptop,87.2,84.02919475224734,24,0
CV,92.46969223022461,25,720,2024-06-13 17:31:41.645806,Laptop,89.0,84.02919475224734,25,0
CV,99.6084213256836,25,720,2024-06-13 17:31:41.765578,Laptop,91.1,84.02993190659566,25,0
CV,101.55010223388672,25,720,2024-06-13 17:31:41.886148,Laptop,90.1,84.05005622030497,25,0
CV,97.73683547973633,25,720,2024-06-13 17:31:41.997200,Laptop,94.2,84.05551116248257,25,0
CV,110.40592193603516,25,720,2024-06-13 17:31:42.127938,Laptop,95.8,84.05156738671904,25,0
CV,120.70512771606445,25,720,2024-06-13 17:31:42.284969,Laptop,95.2,84.03216794145226,25,0
CV,107.60641098022461,25,720,2024-06-13 17:31:42.419491,Laptop,95.4,84.03550970783134,25,0
CV,112.05625534057617,25,720,2024-06-13 17:31:42.564683,Laptop,91.4,84.03550970783134,25,0
CV,106.71615600585938,25,720,2024-06-13 17:31:42.688051,Laptop,93.3,83.96565204742163,25,0
CV,105.82113265991211,25,720,2024-06-13 17:31:42.812989,Laptop,89.4,83.96449717227593,25,0
CV,113.63911628723145,25,720,2024-06-13 17:31:42.955466,Laptop,92.1,83.9884055449733,25,0
CV,108.97350311279297,25,720,2024-06-13 17:31:43.088987,Laptop,96.7,83.99164902410593,25,0
CV,107.56850242614746,25,720,2024-06-13 17:31:43.218154,Laptop,94.3,84.03263480587286,25,0
CV,120.34392356872559,25,720,2024-06-13 17:31:43.360898,Laptop,95.9,84.05363141889435,25,0
CV,139.76502418518066,25,720,2024-06-13 17:31:43.559051,Laptop,99.7,84.04074350370445,25,0
CV,641.5576934814453,25,720,2024-06-13 17:31:44.304716,Laptop,88.3,84.00518809230351,24,0
CV,208.89806747436523,25,720,2024-06-13 17:31:44.534476,Laptop,100.0,83.98948670468417,25,0
CV,213.91606330871582,25,720,2024-06-13 17:31:44.770950,Laptop,97.9,83.9972391112474,25,0
CV,322.47090339660645,25,720,2024-06-13 17:31:45.181874,Laptop,91.9,84.0107904653508,25,0
CV,99.71141815185547,25,720,2024-06-13 17:31:45.302108,Laptop,87.4,84.01676141557223,24,0
CV,110.8543872833252,25,720,2024-06-13 17:31:45.440424,Laptop,91.2,84.00427893527392,25,0
CV,101.70531272888184,25,720,2024-06-13 17:31:45.558215,Laptop,93.2,83.98657494500829,25,0
CV,107.12528228759766,25,720,2024-06-13 17:31:45.683364,Laptop,94.0,83.98327003634662,25,0
CV,108.0782413482666,25,720,2024-06-13 17:31:45.813543,Laptop,88.8,83.9667086353209,25,0
CV,118.78752708435059,25,720,2024-06-13 17:31:45.955633,Laptop,92.4,83.97290073184683,25,0
CV,118.14141273498535,25,720,2024-06-13 17:31:46.096355,Laptop,91.9,83.97994055587336,25,0
CV,131.54935836791992,25,720,2024-06-13 17:31:46.254980,Laptop,95.3,83.97345359760808,25,0
CV,96.00496292114258,25,720,2024-06-13 17:31:46.369909,Laptop,88.4,83.98712781076954,24,0
CV,96.66776657104492,25,720,2024-06-13 17:31:46.482182,Laptop,89.3,83.9717089989837,25,0
CV,93.82033348083496,25,720,2024-06-13 17:31:46.593376,Laptop,86.7,83.959693383106,24,0
CV,97.77545928955078,25,720,2024-06-13 17:31:46.704491,Laptop,87.8,83.96389516289146,24,0
CV,106.05716705322266,25,720,2024-06-13 17:31:46.827807,Laptop,92.5,83.9696203949968,25,0
CV,110.5797290802002,25,720,2024-06-13 17:31:46.963504,Laptop,90.8,83.97828195858962,25,0
CV,113.55900764465332,25,720,2024-06-13 17:31:47.094743,Laptop,94.3,83.98108314511326,25,0
CV,133.67152214050293,25,720,2024-06-13 17:31:47.250059,Laptop,95.2,84.00886157813935,25,0
CV,132.22455978393555,25,720,2024-06-13 17:31:47.412204,Laptop,93.7,84.03753688228923,25,0
CV,127.10452079772949,25,720,2024-06-13 17:31:47.564704,Laptop,90.5,84.00576552987637,25,0
CV,103.24382781982422,25,720,2024-06-13 17:31:47.690474,Laptop,88.2,84.00991816603862,24,0
CV,114.38584327697754,25,720,2024-06-13 17:31:47.820364,Laptop,86.4,84.01432880622276,24,0
CV,104.64715957641602,25,720,2024-06-13 17:31:47.944487,Laptop,86.7,84.01988203564682,24,0
CV,98.81114959716797,25,720,2024-06-13 17:31:48.177943,Laptop,87.5,84.03080420590786,24,0
CV,95.2754020690918,25,720,2024-06-13 17:31:48.287547,Laptop,88.0,84.03369139377213,24,0
CV,95.71957588195801,25,720,2024-06-13 17:31:48.395687,Laptop,87.7,84.00932844255995,24,0
CV,95.02768516540527,25,720,2024-06-13 17:31:48.504302,Laptop,86.0,84.01070446401016,24,0
CV,97.5790023803711,25,720,2024-06-13 17:31:48.617020,Laptop,88.3,84.01208048546037,24,0
CV,97.80049324035645,25,720,2024-06-13 17:31:48.731359,Laptop,86.5,84.01208048546037,24,0
CV,104.53367233276367,25,720,2024-06-13 17:31:48.853117,Laptop,89.6,84.01348107872218,25,0
CV,97.48959541320801,25,720,2024-06-13 17:31:48.977991,Laptop,85.9,83.99967172059688,24,0
CV,97.63669967651367,25,720,2024-06-13 17:31:49.090644,Laptop,87.6,83.99967172059688,24,0
CV,97.7940559387207,25,720,2024-06-13 17:31:49.202797,Laptop,91.0,83.99967172059688,25,0
CV,106.27555847167969,25,720,2024-06-13 17:31:49.329575,Laptop,95.1,84.00564267081832,25,0
CV,107.46002197265625,25,720,2024-06-13 17:31:49.463467,Laptop,94.3,84.02585298586826,25,0
CV,109.83085632324219,25,720,2024-06-13 17:31:49.589891,Laptop,92.8,84.02585298586826,25,0
CV,102.6911735534668,25,720,2024-06-13 17:31:49.705359,Laptop,93.5,83.99561737168109,25,0
CV,115.0670051574707,25,720,2024-06-13 17:31:49.849016,Laptop,95.9,83.99715310990676,25,0
CV,109.94100570678711,25,720,2024-06-13 17:31:49.987244,Laptop,86.2,83.99999115414782,24,0
CV,105.64160346984863,25,720,2024-06-13 17:31:50.112512,Laptop,91.3,84.00176032458381,25,0
CV,108.1705093383789,25,720,2024-06-13 17:31:50.235432,Laptop,93.9,84.00770670299363,25,0
CV,118.1638240814209,25,720,2024-06-13 17:31:50.375013,Laptop,94.1,84.01260877941,25,0
CV,114.69078063964844,25,720,2024-06-13 17:31:50.508957,Laptop,91.5,84.01280535390289,25,0
CV,110.5501651763916,25,720,2024-06-13 17:31:50.642226,Laptop,88.5,84.01280535390289,24,0
CV,93.73736381530762,25,720,2024-06-13 17:31:50.749126,Laptop,86.1,84.0155573968033,24,0
CV,107.99193382263184,25,720,2024-06-13 17:31:50.877651,Laptop,91.1,84.01682284510127,25,0
CV,102.19597816467285,25,720,2024-06-13 17:31:51.008461,Laptop,91.2,84.01682284510127,25,0
CV,106.79340362548828,25,720,2024-06-13 17:31:51.139793,Laptop,94.3,84.01839544104436,25,0
CV,119.19450759887695,25,720,2024-06-13 17:31:51.276775,Laptop,94.5,84.03129564214007,25,0
CV,110.74090003967285,25,720,2024-06-13 17:31:51.404291,Laptop,92.6,84.01945202894363,25,0
CV,106.55760765075684,25,720,2024-06-13 17:31:51.527318,Laptop,87.9,84.01945202894363,24,0
CV,110.00514030456543,25,720,2024-06-13 17:31:51.652267,Laptop,92.9,84.02358009329426,25,0
CV,122.12991714477539,25,720,2024-06-13 17:31:51.797732,Laptop,93.2,84.03007933746532,25,0
CV,134.44757461547852,25,720,2024-06-13 17:31:51.952213,Laptop,94.2,84.0379177453692,25,0
CV,135.06197929382324,25,720,2024-06-13 17:31:52.106263,Laptop,98.0,84.05670289534571,25,0
CV,110.00609397888184,25,720,2024-06-13 17:31:52.233090,Laptop,88.3,84.05865635436876,24,0
CV,103.75165939331055,25,720,2024-06-13 17:31:52.350160,Laptop,87.8,84.0607572442615,24,0
CV,100.38566589355469,25,720,2024-06-13 17:31:52.464430,Laptop,89.0,84.05859492483975,25,0
CV,112.23244667053223,25,720,2024-06-13 17:31:52.600028,Laptop,93.0,84.06561017705465,25,0
CV,125.4274845123291,25,720,2024-06-13 17:31:52.756636,Laptop,94.4,84.05226768334995,25,0
CV,121.28281593322754,25,720,2024-06-13 17:31:52.897284,Laptop,94.1,84.06064667110925,25,0
CV,109.09008979797363,25,720,2024-06-13 17:31:53.039034,Laptop,89.1,84.047906186789,25,0
CV,95.23844718933105,25,720,2024-06-13 17:31:53.150393,Laptop,88.3,84.04868019885475,24,0
CV,101.93157196044922,25,720,2024-06-13 17:31:53.269305,Laptop,92.2,84.05226768334995,25,0
CV,98.1147289276123,25,720,2024-06-13 17:31:53.382223,Laptop,87.0,84.03675058431767,24,0
CV,98.10376167297363,25,720,2024-06-13 17:31:53.496304,Laptop,88.3,84.04230381374174,24,0
CV,92.91267395019531,25,720,2024-06-13 17:31:53.604265,Laptop,87.7,84.0465055935272,24,0
CV,106.3070297241211,25,720,2024-06-13 17:31:53.725852,Laptop,87.9,84.04925763642761,24,0
CV,96.61030769348145,25,720,2024-06-13 17:31:53.835022,Laptop,90.2,84.03349481927924,25,0
CV,104.93326187133789,25,720,2024-06-13 17:31:53.955736,Laptop,90.1,84.03564485279519,25,0
CV,101.55534744262695,25,720,2024-06-13 17:31:54.071709,Laptop,85.3,84.03847061113045,24,0
CV,104.21156883239746,25,720,2024-06-13 17:31:54.191697,Laptop,89.6,84.04148065805276,25,0
CV,109.4355583190918,25,720,2024-06-13 17:31:54.326713,Laptop,93.5,84.01343193509896,25,0
CV,99.75457191467285,25,720,2024-06-13 17:31:54.445139,Laptop,93.6,84.01810057930503,25,0
CV,105.9718132019043,25,720,2024-06-13 17:31:54.567333,Laptop,86.7,84.02090176582867,24,0
CV,111.10401153564453,25,720,2024-06-13 17:31:54.695440,Laptop,91.3,84.02656556840498,25,0
CV,158.28466415405273,25,720,2024-06-13 17:31:54.885799,Laptop,91.7,84.03404768504048,25,0
CV,105.67760467529297,25,720,2024-06-13 17:31:55.019636,Laptop,88.2,84.03840918160141,24,0
CV,101.2275218963623,25,720,2024-06-13 17:31:55.137500,Laptop,89.5,84.03840918160141,25,0
CV,89.36190605163574,25,720,2024-06-13 17:31:55.250874,Laptop,89.3,84.03891290373944,25,0
CV,99.56097602844238,25,720,2024-06-13 17:31:55.364288,Laptop,86.2,84.0234326624246,24,0
CV,97.98097610473633,25,720,2024-06-13 17:31:55.473893,Laptop,91.0,84.0234326624246,25,0
CV,93.83082389831543,25,720,2024-06-13 17:31:55.580174,Laptop,87.3,84.0234326624246,24,0
CV,101.23348236083984,25,720,2024-06-13 17:31:55.708065,Laptop,89.7,84.00811213788522,25,0
CV,104.38895225524902,25,720,2024-06-13 17:31:55.842855,Laptop,91.3,84.0110361834669,25,0
CV,98.67238998413086,25,720,2024-06-13 17:31:55.956373,Laptop,88.8,83.99347962407094,25,0
CV,96.81415557861328,25,720,2024-06-13 17:31:56.068582,Laptop,88.8,83.99819741190022,25,0
CV,97.09739685058594,25,720,2024-06-13 17:31:56.191373,Laptop,92.9,84.00117060110514,25,0
CV,117.1109676361084,25,720,2024-06-13 17:31:56.345631,Laptop,93.5,84.03945348359487,25,0
CV,103.56473922729492,25,720,2024-06-13 17:31:56.466869,Laptop,94.2,84.03945348359487,25,0
CV,115.2048110961914,25,720,2024-06-13 17:31:56.604372,Laptop,93.5,84.04229152783593,25,0
CV,106.54854774475098,25,720,2024-06-13 17:31:56.740077,Laptop,94.0,84.03041105692208,25,0
CV,105.01408576965332,25,720,2024-06-13 17:31:56.880324,Laptop,87.8,84.03547285011392,24,0
CV,109.83800888061523,25,720,2024-06-13 17:31:57.010870,Laptop,93.4,84.05666603762829,25,0
CV,114.51411247253418,25,720,2024-06-13 17:31:57.147983,Laptop,93.1,84.05224311153833,25,0
CV,140.24734497070312,25,720,2024-06-13 17:31:57.387794,Laptop,97.4,84.07054911118843,25,0
CV,116.75691604614258,25,720,2024-06-13 17:31:57.522813,Laptop,91.7,84.07499660909001,25,0
CV,101.81879997253418,25,720,2024-06-13 17:31:57.642312,Laptop,88.0,84.07593033793121,24,0
CV,104.37798500061035,25,720,2024-06-13 17:31:57.762708,Laptop,92.7,84.0098813083212,25,0
CV,114.94874954223633,25,720,2024-06-13 17:31:57.898383,Laptop,91.2,84.00961101839347,25,0
CV,100.58975219726562,25,720,2024-06-13 17:31:58.021793,Laptop,88.0,84.01098703984368,24,0
CV,101.32479667663574,25,720,2024-06-13 17:31:58.137376,Laptop,88.6,84.01098703984368,25,0
CV,106.28104209899902,25,720,2024-06-13 17:31:58.263190,Laptop,91.2,84.01894830680561,25,0
CV,106.60600662231445,25,720,2024-06-13 17:31:58.395654,Laptop,89.5,83.9816482967803,25,0
CV,102.89835929870605,25,720,2024-06-13 17:31:58.513584,Laptop,86.7,83.98858983356038,24,0
CV,97.97430038452148,25,720,2024-06-13 17:31:58.629607,Laptop,87.0,83.98920412885064,24,0
CV,100.06332397460938,25,720,2024-06-13 17:31:58.743120,Laptop,85.8,83.98920412885064,24,0
CV,101.38487815856934,25,720,2024-06-13 17:31:58.858944,Laptop,89.2,83.99065386573568,25,0
CV,99.41864013671875,25,720,2024-06-13 17:31:58.972280,Laptop,86.0,83.99211588852654,24,0
CV,97.83077239990234,25,720,2024-06-13 17:31:59.084405,Laptop,86.0,83.99349190997675,24,0
CV,98.00481796264648,25,720,2024-06-13 17:31:59.202959,Laptop,86.2,83.99624395287717,24,0
CV,99.62916374206543,25,720,2024-06-13 17:31:59.320422,Laptop,87.5,83.99867656222663,24,0
CV,99.45058822631836,25,720,2024-06-13 17:31:59.439256,Laptop,86.8,83.99642824146424,24,0
CV,93.57094764709473,25,720,2024-06-13 17:31:59.548116,Laptop,88.4,83.99642824146424,24,0
CV,96.99153900146484,25,720,2024-06-13 17:31:59.659415,Laptop,88.6,83.99720225352999,25,0
CV,102.44011878967285,25,720,2024-06-13 17:31:59.781980,Laptop,99.0,83.99650195689907,25,0
CV,104.40826416015625,25,720,2024-06-13 17:31:59.913621,Laptop,93.8,83.99801312331314,25,0
CV,100.1582145690918,25,720,2024-06-13 17:32:00.043431,Laptop,89.3,83.99938914476336,25,0
CV,111.03653907775879,25,720,2024-06-13 17:32:00.172027,Laptop,86.6,84.00093716889484,24,0
CV,102.48303413391113,25,720,2024-06-13 17:32:00.295817,Laptop,87.3,84.00225176081602,24,0
CV,115.71240425109863,25,720,2024-06-13 17:32:00.428070,Laptop,87.5,83.97056640974381,24,0
CV,114.532470703125,25,720,2024-06-13 17:32:00.560513,Laptop,88.1,83.9683180889814,24,0
CV,102.47945785522461,25,720,2024-06-13 17:32:00.682396,Laptop,87.2,83.97115613322246,24,0
CV,103.72209548950195,25,720,2024-06-13 17:32:00.802387,Laptop,93.7,83.97064012517865,25,0
CV,116.32251739501953,25,720,2024-06-13 17:32:00.944635,Laptop,93.8,83.98997814091639,25,0
CV,115.54932594299316,25,720,2024-06-13 17:32:01.078774,Laptop,93.0,83.99290218649809,25,0
CV,112.86497116088867,25,720,2024-06-13 17:32:01.207495,Laptop,94.6,83.99900828168339,25,0
CV,109.54618453979492,25,720,2024-06-13 17:32:01.334065,Laptop,92.1,84.02803987710162,25,0
CV,94.81334686279297,25,720,2024-06-13 17:32:01.442789,Laptop,86.0,84.03259794815544,24,0
CV,99.19214248657227,25,720,2024-06-13 17:32:01.559078,Laptop,89.7,84.03466198033075,25,0
CV,102.03814506530762,25,720,2024-06-13 17:32:01.684924,Laptop,93.5,84.07065968434068,25,0
CV,125.21529197692871,25,720,2024-06-13 17:32:01.834677,Laptop,95.1,84.08602935250327,25,0
CV,290.4171943664551,25,720,2024-06-13 17:32:02.145952,Laptop,98.2,84.08967826652749,25,0
CV,126.79338455200195,25,720,2024-06-13 17:32:02.297254,Laptop,94.2,84.12332936252858,25,0
CV,128.65877151489258,25,720,2024-06-13 17:32:02.452711,Laptop,95.9,84.12952145905452,25,0
CV,125.06937980651855,25,720,2024-06-13 17:32:02.613174,Laptop,92.9,84.1541424142886,25,0
CV,121.16050720214844,25,720,2024-06-13 17:32:02.753605,Laptop,92.3,84.1556904384201,25,0
CV,199.29981231689453,25,720,2024-06-13 17:32:02.982109,Laptop,97.0,84.15861448400179,25,0
CV,114.77780342102051,25,720,2024-06-13 17:32:03.125149,Laptop,95.1,84.16150167186606,25,0
CV,114.24851417541504,25,720,2024-06-13 17:32:03.255606,Laptop,84.8,84.16555602078185,24,0
CV,91.83573722839355,25,720,2024-06-13 17:32:03.361540,Laptop,83.1,84.1690452180306,24,0
CV,83.15134048461914,25,720,2024-06-13 17:32:03.456171,Laptop,88.4,84.1690452180306,24,0
CV,101.92227363586426,25,720,2024-06-13 17:32:03.576249,Laptop,94.2,84.17365243270764,25,0
CV,96.20165824890137,25,720,2024-06-13 17:32:03.693122,Laptop,92.4,84.17442644477337,25,0
CV,102.88000106811523,25,720,2024-06-13 17:32:03.813675,Laptop,93.4,84.17979538561036,25,0
CV,106.70280456542969,25,720,2024-06-13 17:32:03.939370,Laptop,91.0,84.1882603747103,25,0
CV,104.19034957885742,25,720,2024-06-13 17:32:04.060571,Laptop,94.2,84.18972239750114,25,0
CV,118.19767951965332,25,720,2024-06-13 17:32:04.196155,Laptop,92.6,84.19114756257457,25,0
CV,104.83765602111816,25,720,2024-06-13 17:32:04.320942,Laptop,90.4,84.17090038980723,25,0
CV,94.71726417541504,25,720,2024-06-13 17:32:04.429905,Laptop,84.2,84.16938922339315,24,0
CV,92.76580810546875,25,720,2024-06-13 17:32:04.535704,Laptop,92.2,84.17093724752463,25,0
CV,101.89509391784668,25,720,2024-06-13 17:32:04.653941,Laptop,93.8,84.17247298575032,25,0
CV,120.60809135437012,25,720,2024-06-13 17:32:04.796191,Laptop,96.9,84.18333372648232,25,0
CV,112.41912841796875,25,720,2024-06-13 17:32:04.930065,Laptop,90.7,84.1697209428499,25,0
CV,98.65641593933105,25,720,2024-06-13 17:32:05.046103,Laptop,89.6,84.17284156292449,25,0
CV,113.5094165802002,25,720,2024-06-13 17:32:05.180290,Laptop,93.3,84.17972167017552,25,0
CV,115.03720283508301,25,720,2024-06-13 17:32:05.319159,Laptop,93.3,84.18711778547039,25,0
CV,102.26821899414062,25,720,2024-06-13 17:32:05.448903,Laptop,91.2,84.19878939598556,25,0
CV,108.31212997436523,25,720,2024-06-13 17:32:05.570034,Laptop,92.4,84.19806452754304,25,0
CV,109.61079597473145,25,720,2024-06-13 17:32:05.703203,Laptop,95.8,84.20011627381254,25,0
CV,126.1758804321289,25,720,2024-06-13 17:32:05.856772,Laptop,90.1,84.20625922671526,25,0
CV,102.10824012756348,25,720,2024-06-13 17:32:05.974764,Laptop,86.0,84.20880240921699,24,0
CV,97.381591796875,25,720,2024-06-13 17:32:06.089726,Laptop,85.9,84.20949041994209,24,0
CV,88.10639381408691,25,720,2024-06-13 17:32:06.191771,Laptop,84.9,84.21713225335307,24,0
CV,93.36018562316895,25,720,2024-06-13 17:32:06.303749,Laptop,87.5,84.22950416049915,24,0
CV,110.30316352844238,25,720,2024-06-13 17:32:06.450002,Laptop,91.6,84.2302781725649,25,0
CV,105.37576675415039,25,720,2024-06-13 17:32:06.574005,Laptop,86.3,84.2302781725649,24,0
CV,84.57422256469727,25,720,2024-06-13 17:32:06.669061,Laptop,83.0,84.2302781725649,24,0
CV,94.24185752868652,25,720,2024-06-13 17:32:06.777153,Laptop,85.5,84.2330302154653,24,0
CV,100.04591941833496,25,720,2024-06-13 17:32:06.895421,Laptop,91.1,84.2330302154653,25,0
CV,102.17642784118652,25,720,2024-06-13 17:32:07.018616,Laptop,89.4,84.2786969273441,25,0
CV,97.45502471923828,25,720,2024-06-13 17:32:07.132543,Laptop,86.4,84.29108112039599,24,0
CV,92.38719940185547,25,720,2024-06-13 17:32:07.238235,Laptop,84.1,84.28487673796423,24,0
CV,87.29982376098633,25,720,2024-06-13 17:32:07.343173,Laptop,83.1,84.28483988024682,24,0
CV,98.33765029907227,25,720,2024-06-13 17:32:07.457456,Laptop,93.0,84.28576132318223,25,0
CV,97.92828559875488,25,720,2024-06-13 17:32:07.574598,Laptop,85.0,84.28576132318223,24,0
CV,87.21542358398438,25,720,2024-06-13 17:32:07.674116,Laptop,85.0,84.28576132318223,24,0
CV,90.21878242492676,25,720,2024-06-13 17:32:07.781212,Laptop,86.0,84.28576132318223,24,0
CV,92.67520904541016,25,720,2024-06-13 17:32:07.886224,Laptop,88.0,84.28576132318223,24,0
CV,95.4737663269043,25,720,2024-06-13 17:32:07.997293,Laptop,90.4,84.28576132318223,25,0
CV,94.94161605834961,25,720,2024-06-13 17:32:08.108426,Laptop,92.5,84.28576132318223,25,0
CV,101.17197036743164,25,720,2024-06-13 17:32:08.227720,Laptop,86.8,84.28576132318223,24,0
CV,98.76084327697754,25,720,2024-06-13 17:32:08.341402,Laptop,89.7,84.2630938269712,25,0
CV,102.94437408447266,25,720,2024-06-13 17:32:08.464309,Laptop,94.3,84.22427036462604,25,0
CV,109.44890975952148,25,720,2024-06-13 17:32:08.587754,Laptop,91.3,84.22361921161834,25,0
CV,130.76353073120117,25,720,2024-06-13 17:32:08.741823,Laptop,92.3,84.22671525988132,25,0
CV,160.42709350585938,25,720,2024-06-13 17:32:08.975248,Laptop,95.7,84.22748927194705,25,0
CV,109.97295379638672,25,720,2024-06-13 17:32:09.103935,Laptop,91.1,84.26231981490547,25,0
CV,101.06682777404785,25,720,2024-06-13 17:32:09.221289,Laptop,93.8,84.26231981490547,25,0
CV,106.22072219848633,25,720,2024-06-13 17:32:09.350517,Laptop,92.2,84.26230752899964,25,0
CV,96.39191627502441,25,720,2024-06-13 17:32:09.471688,Laptop,87.1,84.24740472525765,24,0
CV,91.11475944519043,25,720,2024-06-13 17:32:09.575334,Laptop,83.0,84.24740472525765,24,0
CV,133.09192657470703,25,720,2024-06-13 17:32:09.721165,Laptop,94.8,84.25204879765211,25,0
CV,160.16530990600586,25,720,2024-06-13 17:32:09.907801,Laptop,97.7,84.24687643130802,25,0
CV,99.00283813476562,25,720,2024-06-13 17:32:10.036640,Laptop,91.1,84.24687643130802,25,0
CV,96.83442115783691,25,720,2024-06-13 17:32:10.149726,Laptop,91.8,84.24765044337377,25,0
CV,98.97899627685547,25,720,2024-06-13 17:32:10.269161,Laptop,88.2,84.26630044838642,24,0
CV,93.54257583618164,25,720,2024-06-13 17:32:10.379536,Laptop,85.3,84.26600558664708,24,0
CV,86.0757827758789,25,720,2024-06-13 17:32:10.478347,Laptop,83.2,84.26599330074129,24,0
CV,86.63439750671387,25,720,2024-06-13 17:32:10.578873,Laptop,83.7,84.27278740665169,24,0
CV,91.12834930419922,25,720,2024-06-13 17:32:10.681277,Laptop,88.0,84.27885664411957,24,0
CV,85.83712577819824,25,720,2024-06-13 17:32:10.778317,Laptop,85.7,84.27885664411957,24,0
CV,107.51152038574219,25,720,2024-06-13 17:32:10.904983,Laptop,91.9,84.27885664411957,25,0
CV,93.86157989501953,25,720,2024-06-13 17:32:11.020032,Laptop,89.7,84.28098210582391,25,0
CV,117.5537109375,25,720,2024-06-13 17:32:11.161173,Laptop,95.5,84.35142948971227,25,0
CV,107.27190971374512,25,720,2024-06-13 17:32:11.304010,Laptop,94.0,84.36138107341468,25,0
CV,112.87403106689453,25,720,2024-06-13 17:32:11.433256,Laptop,94.6,84.35989447881221,25,0
CV,126.20067596435547,25,720,2024-06-13 17:32:11.591676,Laptop,94.1,84.36333453243773,25,0
CV,111.01174354553223,25,720,2024-06-13 17:32:11.720874,Laptop,94.1,84.36410854450348,25,0
CV,99.60412979125977,25,720,2024-06-13 17:32:11.835122,Laptop,90.7,84.36480884113439,25,0
CV,109.37762260437012,25,720,2024-06-13 17:32:11.961332,Laptop,92.9,84.36136878750887,25,0
CV,124.82714653015137,25,720,2024-06-13 17:32:12.122139,Laptop,99.2,84.3810999522324,25,0
CV,153.92184257507324,25,720,2024-06-13 17:32:12.308746,Laptop,98.3,84.41472647642188,25,0
CV,110.03589630126953,25,720,2024-06-13 17:32:12.468923,Laptop,96.1,84.43069815396895,25,0
CV,106.74810409545898,25,720,2024-06-13 17:32:12.589269,Laptop,92.1,84.43611623842914,25,0
CV,134.3379020690918,25,720,2024-06-13 17:32:12.755101,Laptop,99.3,84.36904747863727,25,0
CV,108.2918643951416,25,720,2024-06-13 17:32:12.883116,Laptop,91.6,84.37042350008748,25,0
CV,108.55984687805176,25,720,2024-06-13 17:32:13.020340,Laptop,92.1,84.37246296045117,25,0
CV,98.69551658630371,25,720,2024-06-13 17:32:13.138354,Laptop,91.7,84.37516585972837,25,0
CV,89.68257904052734,25,720,2024-06-13 17:32:13.249177,Laptop,87.3,84.37799161806362,24,0
